# sepalLength, sepalWidth, petalLength, petalWidth
5.578108942583313024e-01,4.263062533839578894e-01,5.859904601599827956e-01,4.046296642288413903e-01
6.433581362290180516e-01,7.305227869439172572e-01,2.251753476801562903e-01,4.150697653090439088e-02
6.127291536198832267e-01,5.027698585571728218e-01,4.709577354572692109e-01,3.872780203466530957e-01
5.796507046783663242e-01,7.945212245160365727e-01,1.682319573922844702e-01,6.662651777912256823e-02
5.316704499875020140e-01,4.702243517529366978e-01,4.779859641615133437e-01,5.174408272384447560e-01
6.296029426763029013e-01,7.461591836464412930e-01,2.012338519313499885e-01,7.969657502231683455e-02
5.495426709158272027e-01,4.438335405420316682e-01,5.350619681248962589e-01,4.633824893097883701e-01
5.795750650875869381e-01,5.112479076223375163e-01,4.774862533453906321e-01,4.180014339050557859e-01
5.578108942583313024e-01,4.263062533839578894e-01,5.859904601599827956e-01,4.046296642288413903e-01
5.312413462247062013e-01,4.766473738854082876e-01,4.864462919975899857e-01,5.039443600550572722e-01
5.993181301554486584e-01,4.832989274105794486e-01,4.874179523601014363e-01,4.119024949521983836e-01
5.461896583946811434e-01,4.133509390073327738e-01,5.178687131445866010e-01,5.124742473826637834e-01
6.342917825913176877e-01,7.441842798791751257e-01,1.947217934398877970e-01,7.711754195639121401e-02
5.994021123447617061e-01,5.268937923030566628e-01,4.621196930658001412e-01,3.867110402224269161e-01
6.146585427185869976e-01,4.851017720377829856e-01,4.902545981444058620e-01,3.827813679205571695e-01
5.805477754611985119e-01,3.816776547498525463e-01,5.537767976731327035e-01,4.589310477954138268e-01
6.221744471343304550e-01,7.517153274647305761e-01,2.051851900123855821e-01,7.564430968198546101e-02
5.684338993363758918e-01,3.711744968972639502e-01,5.666830762378038955e-01,4.668861596191999364e-01
5.493822289171612638e-01,3.327880031428389618e-01,5.640474629539643514e-01,5.189236659176471589e-01
5.930324329654848015e-01,4.885603981425496456e-01,5.231283508413149264e-01,3.687248287868299390e-01
5.741518492465265133e-01,7.682062727127942914e-01,2.447934240973562436e-01,1.424252649293709094e-01
6.552267699272228407e-01,7.196926295490947423e-01,2.134771089117726006e-01,8.454538966802875588e-02
6.605438927507053526e-01,4.342706225067219927e-01,5.038931671971783599e-01,3.481127234522821690e-01
6.127291536198832267e-01,5.027698585571728218e-01,4.709577354572692109e-01,3.872780203466530957e-01
4.639235495328794534e-01,4.359833608533584814e-01,5.058338325521609669e-01,5.820872641566868788e-01
5.912975510101374788e-01,7.437999257168660394e-01,2.161229972837686308e-01,2.245433738013180580e-01
5.334809782656929622e-01,4.636674181469726541e-01,5.249189378737744160e-01,4.742053140139492751e-01
5.578108942583313024e-01,4.263062533839578894e-01,5.859904601599827956e-01,4.046296642288413903e-01
5.805477754611985119e-01,3.816776547498525463e-01,5.537767976731327035e-01,4.589310477954138268e-01
5.994021123447617061e-01,5.268937923030566628e-01,4.621196930658001412e-01,3.867110402224269161e-01
5.166623757300521369e-01,4.716448765042433044e-01,5.118143373518880823e-01,4.986553760397285928e-01
5.743080581507010729e-01,4.868416010185540599e-01,5.256238980488456836e-01,3.960745228625524583e-01
5.748130017392897306e-01,4.976841385115601257e-01,4.936247246574690939e-01,4.221790408254669780e-01
5.855812839236413936e-01,4.778881742365349572e-01,4.871430508502706536e-01,4.375032581038700297e-01
5.983196157246190028e-01,7.744073507321809213e-01,1.912350670512231732e-01,7.573666021830620376e-02
5.089796560826757021e-01,4.009714905061855794e-01,5.110974632508421545e-01,5.647485781777261682e-01
6.137391916492230814e-01,5.069174969001495334e-01,4.641888190005200032e-01,3.884425263602678258e-01
5.199253337988605228e-01,4.329733306664050319e-01,4.919339355301933225e-01,5.479167320675276676e-01
5.029771893882927225e-01,4.516304510643506798e-01,4.880700718103740399e-01,5.521154658488394151e-01
5.214874051313600489e-01,5.199603556287792916e-01,4.978181378413569225e-01,4.581148507742548448e-01
5.729325127592809208e-01,5.411470751582111438e-01,4.831386515362590672e-01,3.814252512128361028e-01
5.905510027754771185e-01,7.660734823705310781e-01,2.127021181299668662e-01,1.383428410601410530e-01
6.443555196502481763e-01,7.229095698217776755e-01,2.144313261439046714e-01,1.273849462241017916e-01
6.200408053852652923e-01,7.678706976773925774e-01,1.461404078087886749e-01,6.757937933354389581e-02
6.122976028537984172e-01,7.493945408665176888e-01,2.381157344431438505e-01,8.246432361667319078e-02
5.855812839236413936e-01,4.778881742365349572e-01,4.871430508502706536e-01,4.375032581038700297e-01
5.997877305239764922e-01,7.628272289365896075e-01,2.282552977776582948e-01,7.904945377581239219e-02
6.278845136223739631e-01,4.916624424198186571e-01,4.835432461229776102e-01,3.608531687484907713e-01
6.143687919713469725e-01,5.130900129134000620e-01,4.971867335571935609e-01,3.348058811832953507e-01
5.757340702260176357e-01,4.623524785659410830e-01,4.915465410891943221e-01,4.616735468793538022e-01
5.983196157246190028e-01,7.744073507321809213e-01,1.912350670512231732e-01,7.573666021830620376e-02
5.834099462455458740e-01,7.805934629610946640e-01,1.962790051709820960e-01,1.085413853480085289e-01
5.214874051313600489e-01,5.199603556287792916e-01,4.978181378413569225e-01,4.581148507742548448e-01
6.315294397320305730e-01,7.324493007765230379e-01,2.403349268172966235e-01,8.323287508824125935e-02
5.615320213986989550e-01,4.481161136738244788e-01,5.356436076788906320e-01,4.438013780538564435e-01
6.296029426763029013e-01,7.461591836464412930e-01,2.012338519313499885e-01,7.969657502231683455e-02
6.213590257127364902e-01,7.215471476881234469e-01,2.369834423648576327e-01,1.926694653372826305e-01
5.684338993363758918e-01,3.711744968972639502e-01,5.666830762378038955e-01,4.668861596191999364e-01
5.962583169757774693e-01,4.471937377318330742e-01,4.960252378289872754e-01,4.454803517635118615e-01
5.428310437982416525e-01,4.497176895700761290e-01,5.263215838287087500e-01,4.754724471225474369e-01
6.433581362290180516e-01,7.305227869439172572e-01,2.251753476801562903e-01,4.150697653090439088e-02
6.090296521620556236e-01,4.895469956071019091e-01,4.804198482313762897e-01,3.982755218498456595e-01
4.945055352480232647e-01,4.442168367482243196e-01,4.959024435396843788e-01,5.587633166644331295e-01
5.214874051313600489e-01,5.199603556287792916e-01,4.978181378413569225e-01,4.581148507742548448e-01
4.754068607752418019e-01,4.604944749290924566e-01,4.837577968490854863e-01,5.726356164921356795e-01
6.200408053852652923e-01,7.678706976773925774e-01,1.461404078087886749e-01,6.757937933354389581e-02
5.495426709158272027e-01,4.438335405420316682e-01,5.350619681248962589e-01,4.633824893097883701e-01
5.771402169984083397e-01,5.180011577257319644e-01,4.645622487443978321e-01,4.275112718506728360e-01
6.221744471343304550e-01,7.517153274647305761e-01,2.051851900123855821e-01,7.564430968198546101e-02
6.127291536198832267e-01,5.027698585571728218e-01,4.709577354572692109e-01,3.872780203466530957e-01
5.078870921967648666e-01,4.207677734622833343e-01,5.190087073543583340e-01,5.437234077045658420e-01
5.515417085231795191e-01,4.474241410978853639e-01,4.889304686525634547e-01,5.065178955825117013e-01
6.490534738075822707e-01,7.281802564463979444e-01,2.159947309870372534e-01,4.277123385881925755e-02
5.664390466274221714e-01,4.918093962153771148e-01,4.865853206865339842e-01,4.477779024722705059e-01
6.221744471343304550e-01,7.517153274647305761e-01,2.051851900123855821e-01,7.564430968198546101e-02
6.127291536198832267e-01,5.027698585571728218e-01,4.709577354572692109e-01,3.872780203466530957e-01
6.443555196502481763e-01,7.229095698217776755e-01,2.144313261439046714e-01,1.273849462241017916e-01
6.433581362290180516e-01,7.305227869439172572e-01,2.251753476801562903e-01,4.150697653090439088e-02
5.461896583946811434e-01,4.133509390073327738e-01,5.178687131445866010e-01,5.124742473826637834e-01
6.433581362290180516e-01,7.305227869439172572e-01,2.251753476801562903e-01,4.150697653090439088e-02
5.366186905687787556e-01,4.445709589748642054e-01,4.915740559589907854e-01,5.222566331569623577e-01
5.164553196435037741e-01,5.033016318777845388e-01,4.811480524828889438e-01,4.984555363851511101e-01
5.716947390369213622e-01,7.921262750317398238e-01,1.720634651470345777e-01,1.268670710761545251e-01
5.362527238554379849e-01,4.324420590999178970e-01,4.539413091972149261e-01,5.651231454146654620e-01
5.166623757300521369e-01,4.716448765042433044e-01,5.118143373518880823e-01,4.986553760397285928e-01
5.684338993363758918e-01,3.711744968972639502e-01,5.666830762378038955e-01,4.668861596191999364e-01
6.086131620373660400e-01,7.602435890054383139e-01,2.112368706727627554e-01,8.365816660307436037e-02
6.360414086602642625e-01,5.204777130507016736e-01,4.472579669774673916e-01,3.528662461360689284e-01
5.905510027754771185e-01,7.660734823705310781e-01,2.127021181299668662e-01,1.383428410601410530e-01
5.855812839236413936e-01,4.778881742365349572e-01,4.871430508502706536e-01,4.375032581038700297e-01
4.639235495328794534e-01,4.359833608533584814e-01,5.058338325521609669e-01,5.820872641566868788e-01
6.086131620373660400e-01,7.602435890054383139e-01,2.112368706727627554e-01,8.365816660307436037e-02
6.248609650346822475e-01,7.478956046616661579e-01,2.102245417248465864e-01,7.750213519810011942e-02
6.248609650346822475e-01,7.478956046616661579e-01,2.102245417248465864e-01,7.750213519810011942e-02
5.589057560032090199e-01,4.298735613926814580e-01,4.978959683341008247e-01,5.049085876064121070e-01
5.199253337988605228e-01,4.329733306664050319e-01,4.919339355301933225e-01,5.479167320675276676e-01
5.366186905687787556e-01,4.445709589748642054e-01,4.915740559589907854e-01,5.222566331569623577e-01
6.089288502648837476e-01,4.966234096172285062e-01,4.645361408607556197e-01,4.083834205369279990e-01
5.552045510387076943e-01,4.791415275464047108e-01,5.146746188128820121e-01,4.441636408309661554e-01
6.160155280211054851e-01,7.545082276661382314e-01,2.082930202661291974e-01,8.863532777282093211e-02
5.166623757300521369e-01,4.716448765042433044e-01,5.118143373518880823e-01,4.986553760397285928e-01
6.157746644074291176e-01,4.821798737098402787e-01,4.866035422759856233e-01,3.892828338207884875e-01
5.904622271951317503e-01,4.208062045757024472e-01,5.260077557196279896e-01,4.445135963827842596e-01
5.078870921967648666e-01,4.207677734622833343e-01,5.190087073543583340e-01,5.437234077045658420e-01
6.433581362290180516e-01,7.305227869439172572e-01,2.251753476801562903e-01,4.150697653090439088e-02
5.664390466274221714e-01,4.918093962153771148e-01,4.865853206865339842e-01,4.477779024722705059e-01
5.761065861693440704e-01,3.914570393201953213e-01,5.441006647154915665e-01,4.677788520178434717e-01
5.834099462455458740e-01,7.805934629610946640e-01,1.962790051709820960e-01,1.085413853480085289e-01
5.666491832576523446e-01,8.017483124815719675e-01,1.868736668190130179e-01,3.444675886064756110e-02
5.480369407200642584e-01,5.105572107316099784e-01,4.705788320772588129e-01,4.664144176340972447e-01
6.360414086602642625e-01,5.204777130507016736e-01,4.472579669774673916e-01,3.528662461360689284e-01
5.540107046753179887e-01,5.206449407801921891e-01,4.733767752620973157e-01,4.448768519350106976e-01
5.997877305239764922e-01,7.628272289365896075e-01,2.282552977776582948e-01,7.904945377581239219e-02
5.834099462455458740e-01,7.805934629610946640e-01,1.962790051709820960e-01,1.085413853480085289e-01
6.170930520477433401e-01,7.537908800330028747e-01,2.118816333771523786e-01,7.811304456300548205e-02
5.961874017925392621e-01,7.733851215054022843e-01,1.641042921478731709e-01,1.396632273598920615e-01
5.962583169757774693e-01,4.471937377318330742e-01,4.960252378289872754e-01,4.454803517635118615e-01
5.029771893882927225e-01,4.516304510643506798e-01,4.880700718103740399e-01,5.521154658488394151e-01
5.761065861693440704e-01,3.914570393201953213e-01,5.441006647154915665e-01,4.677788520178434717e-01
5.961874017925392621e-01,7.733851215054022843e-01,1.641042921478731709e-01,1.396632273598920615e-01
4.727155476345212270e-01,4.096009377323644451e-01,4.759356807927945798e-01,6.182655663884746300e-01
5.795750650875869381e-01,5.112479076223375163e-01,4.774862533453906321e-01,4.180014339050557859e-01
4.799292851009893668e-01,4.725834286963823683e-01,4.787049757002215244e-01,5.631823243532018131e-01
5.757340702260176357e-01,4.623524785659410830e-01,4.915465410891943221e-01,4.616735468793538022e-01
4.945055352480232647e-01,4.442168367482243196e-01,4.959024435396843788e-01,5.587633166644331295e-01
5.727322893742148313e-01,5.052210998236272843e-01,4.940928817658381544e-01,4.154534741574615331e-01
6.157746644074291176e-01,4.821798737098402787e-01,4.866035422759856233e-01,3.892828338207884875e-01
5.824870414258990214e-01,5.421736727396433420e-01,4.286380629701884160e-01,4.278153411602648171e-01
5.262845129548182621e-01,4.226412185403670141e-01,4.673257526591723110e-01,5.709690470736235035e-01
5.666491832576523446e-01,8.017483124815719675e-01,1.868736668190130179e-01,3.444675886064756110e-02
6.342917825913176877e-01,7.441842798791751257e-01,1.947217934398877970e-01,7.711754195639121401e-02
5.902016958248370582e-01,7.686347666556017089e-01,1.985639813860304581e-01,1.464066222201146072e-01
5.771402169984083397e-01,5.180011577257319644e-01,4.645622487443978321e-01,4.275112718506728360e-01
5.349970488614049779e-01,4.719339252261875450e-01,4.920309646264217074e-01,4.989609782127092941e-01
5.262845129548182621e-01,4.226412185403670141e-01,4.673257526591723110e-01,5.709690470736235035e-01
5.480369407200642584e-01,5.105572107316099784e-01,4.705788320772588129e-01,4.664144176340972447e-01
6.169503649263599065e-01,7.587676523252450123e-01,1.960149768506882773e-01,7.226358593573761757e-02
5.540107046753179887e-01,5.206449407801921891e-01,4.733767752620973157e-01,4.448768519350106976e-01
5.199253337988605228e-01,4.329733306664050319e-01,4.919339355301933225e-01,5.479167320675276676e-01
5.912975510101374788e-01,7.437999257168660394e-01,2.161229972837686308e-01,2.245433738013180580e-01
6.433581362290180516e-01,7.305227869439172572e-01,2.251753476801562903e-01,4.150697653090439088e-02
5.904622271951317503e-01,4.208062045757024472e-01,5.260077557196279896e-01,4.445135963827842596e-01
4.945055352480232647e-01,4.442168367482243196e-01,4.959024435396843788e-01,5.587633166644331295e-01
5.357881253408990352e-01,5.449649970529303333e-01,4.602554120187960507e-01,4.517844535153826002e-01
5.552045510387076943e-01,4.791415275464047108e-01,5.146746188128820121e-01,4.441636408309661554e-01
6.137391916492230814e-01,5.069174969001495334e-01,4.641888190005200032e-01,3.884425263602678258e-01
6.433581362290180516e-01,7.305227869439172572e-01,2.251753476801562903e-01,4.150697653090439088e-02
5.515417085231795191e-01,4.474241410978853639e-01,4.889304686525634547e-01,5.065178955825117013e-01
6.160155280211054851e-01,7.545082276661382314e-01,2.082930202661291974e-01,8.863532777282093211e-02
5.312413462247062013e-01,4.766473738854082876e-01,4.864462919975899857e-01,5.039443600550572722e-01
5.933730122139196927e-01,7.546688063083130116e-01,2.688263234906555499e-01,7.820402137909979179e-02
5.480369407200642584e-01,5.105572107316099784e-01,4.705788320772588129e-01,4.664144176340972447e-01
5.748130017392897306e-01,4.976841385115601257e-01,4.936247246574690939e-01,4.221790408254669780e-01
5.771402169984083397e-01,5.180011577257319644e-01,4.645622487443978321e-01,4.275112718506728360e-01
5.994021123447617061e-01,5.268937923030566628e-01,4.621196930658001412e-01,3.867110402224269161e-01
5.073170575921467362e-01,4.211688780010274802e-01,4.851817614472063722e-01,5.743211972741284477e-01
6.078066755699935708e-01,7.645669415793431289e-01,1.808032515936056628e-01,1.154063308044291497e-01
5.757340702260176357e-01,4.623524785659410830e-01,4.915465410891943221e-01,4.616735468793538022e-01
7.079453034749209062e-01,6.494682748926339233e-01,2.339081143291478482e-01,1.493030516994560686e-01
